Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-03-02 20:36:52,"Push Day😩",58min,"Chest Fly",3,75.0,7.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Chest Fly",2,70.0,7.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Triceps Extension",1,22.5,12.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Triceps Extension",3,27.5,7.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Triceps Extension",4,22.5,7.0,0,0.0,
2024-03-02 20:36:52,"Push Day😩",58min,"Triceps Extension",2,27.5,8.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Pull Up (Assisted)",3,45.0,6.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Pull Up (Assisted)",2,35.0,7.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Pull Up (Assisted)",1,35.0,12.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bent Over Row - Underhand (Barbell)",1,95.0,11.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bent Over Row - Underhand (Barbell)",3,105.0,6.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bent Over Row - Underhand (Barbell)",4,105.0,7.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bent Over Row - Underhand (Barbell)",2,105.0,8.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bicep Curl (Barbell)",3,40.0,6.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bicep Curl (Barbell)",1,50.0,4.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bicep Curl (Barbell)",4,40.0,7.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Bicep Curl (Barbell)",2,40.0,7.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Lat Pulldown (Cable)",3,85.0,9.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Lat Pulldown (Cable)",4,80.0,7.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Lat Pulldown (Cable)",1,85.0,12.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Lat Pulldown (Cable)",2,90.0,8.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Face Pull (Cable)",2,30.0,12.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Face Pull (Cable)",4,30.0,6.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Face Pull (Cable)",1,25.0,12.0,0,0.0,
2024-03-06 16:34:17,"Pull Day💪",1h 4min,"Face Pull (Cable)",3,30.0,10.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Leg Extension (Machine)",3,105.0,9.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Leg Extension (Machine)",4,95.0,8.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Leg Extension (Machine)",1,120.0,12.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Leg Extension (Machine)",2,125.0,10.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Squat (Barbell)",2,155.0,8.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Squat (Barbell)",3,175.0,6.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Squat (Barbell)",1,65.0,8.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Squat (Barbell)",4,175.0,4.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Calf Press on Seated Leg Press",2,280.0,12.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Calf Press on Seated Leg Press",1,200.0,12.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Calf Press on Seated Leg Press",3,320.0,12.0,0,0.0,
2024-03-11 20:42:36,"Leg Day🦵",1h 1min,"Calf Press on Seated Leg Press",4,340.0,12.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Bench Press (Barbell)",2,135.0,8.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Bench Press (Barbell)",4,135.0,5.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Bench Press (Barbell)",3,135.0,6.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Overhead Press (Barbell)",2,65.0,4.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Overhead Press (Barbell)",1,65.0,6.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Overhead Press (Barbell)",3,55.0,7.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Overhead Press (Barbell)",4,45.0,8.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Chest Fly",1,80.0,12.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Chest Fly",2,80.0,6.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Chest Fly",3,70.0,4.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Triceps Extension",3,27.5,8.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Triceps Extension",4,27.5,5.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Triceps Extension",2,27.5,7.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Triceps Extension",1,27.5,11.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Lateral Raise (Dumbbell)",2,10.0,9.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Lateral Raise (Dumbbell)",3,10.0,9.0,0,0.0,
2024-03-14 22:11:58,"Push Day😩",1h 24min,"Lateral Raise (Dumbbell)",1,10.0,10.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Seated Row (Cable)",4,70.0,9.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Seated Row (Cable)",2,85.0,10.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Seated Row (Cable)",1,55.0,12.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Seated Row (Cable)",3,85.0,8.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Incline Curl (Dumbbell)",3,20.0,7.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Incline Curl (Dumbbell)",4,17.5,7.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Incline Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Incline Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Lat Pulldown (Cable)",2,90.0,12.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Lat Pulldown (Cable)",1,55.0,12.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Lat Pulldown (Cable)",3,100.0,8.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Lat Pulldown (Cable)",4,100.0,7.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Face Pull (Cable)",3,32.5,7.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Face Pull (Cable)",2,32.5,11.0,0,0.0,
2024-03-18 15:55:36,"Pull Day💪",1h 27min,"Face Pull (Cable)",1,27.5,12.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",1,121.0,12.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",3,131.0,7.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",4,121.0,12.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Leg Extension (Machine)",2,131.0,9.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Squat (Barbell)",4,175.0,5.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Squat (Barbell)",2,185.0,5.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Squat (Barbell)",1,65.0,12.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Squat (Barbell)",3,175.0,7.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Seated Leg Curl (Machine)",3,90.0,8.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Seated Leg Curl (Machine)",1,110.0,7.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Seated Leg Curl (Machine)",2,100.0,7.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",2,185.0,13.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",1,185.0,12.0,0,0.0,
2024-03-28 22:11:46,"Leg Day🦵",1h 6min,"Seated Calf Raise (Plate Loaded)",3,185.0,9.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Bench Press (Barbell)",4,95.0,6.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Bench Press (Barbell)",3,95.0,9.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Bench Press (Barbell)",2,135.0,2.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Overhead Press (Barbell)",1,45.0,12.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Overhead Press (Barbell)",4,55.0,6.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Overhead Press (Barbell)",3,65.0,5.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Overhead Press (Barbell)",2,65.0,6.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Chest Fly (Dumbbell)",2,17.5,6.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Chest Fly (Dumbbell)",1,17.5,5.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Chest Fly (Dumbbell)",3,17.5,6.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Cable Kickback",2,5.0,12.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Cable Kickback",3,5.0,12.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Cable Kickback",1,5.0,12.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,
2024-04-22 16:16:33,"Push Day😩",2h 4min,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Preacher Curl (Machine)",3,50.0,7.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Preacher Curl (Machine)",4,45.0,12.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Preacher Curl (Machine)",2,55.0,8.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Preacher Curl (Machine)",1,55.0,12.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Lat Pulldown (Cable)",3,75.0,8.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Lat Pulldown (Cable)",1,90.0,12.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Lat Pulldown (Cable)",2,75.0,8.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Lat Pulldown (Cable)",4,75.0,7.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Face Pull (Cable)",1,25.0,12.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Face Pull (Cable)",2,25.0,12.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Face Pull (Cable)",3,30.0,10.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Pull Up (Assisted)",2,50.0,7.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Pull Up (Assisted)",3,50.0,6.0,0,0.0,
2024-05-13 16:35:10,"Pull Day💪",58min,"Pull Up (Assisted)",1,40.0,7.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Leg Extension (Machine)",2,120.0,7.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Leg Extension (Machine)",1,120.0,12.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Leg Extension (Machine)",3,115.0,9.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Seated Leg Curl (Machine)",1,105.0,12.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Seated Leg Curl (Machine)",4,115.0,9.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Seated Leg Curl (Machine)",3,120.0,8.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Seated Leg Curl (Machine)",2,110.0,12.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Calf Press on Seated Leg Press",2,210.0,12.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Calf Press on Seated Leg Press",1,160.0,12.0,0,0.0,
2024-05-17 07:28:02,"Leg Day🦵",35min,"Calf Press on Seated Leg Press",3,280.0,12.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Bench Press (Barbell)",4,115.0,7.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Bench Press (Barbell)",3,135.0,4.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Overhead Press (Barbell)",3,55.0,6.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Overhead Press (Barbell)",1,45.0,8.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Overhead Press (Barbell)",2,55.0,5.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Overhead Press (Barbell)",4,55.0,3.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Chest Fly",1,80.0,12.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Chest Fly",3,65.0,5.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Chest Fly",2,80.0,6.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Triceps Extension",2,25.0,5.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Triceps Extension",1,25.0,8.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Triceps Extension",3,20.0,9.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Triceps Extension",4,20.0,5.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Lateral Raise (Dumbbell)",2,10.0,9.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Lateral Raise (Dumbbell)",3,10.0,5.0,0,0.0,
2024-05-21 07:01:08,"Push Day😩",59min,"Lateral Raise (Dumbbell)",1,10.0,11.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Preacher Curl (Machine)",3,50.0,7.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Preacher Curl (Machine)",4,45.0,9.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Preacher Curl (Machine)",2,55.0,9.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Preacher Curl (Machine)",1,55.0,10.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Lat Pulldown (Cable)",1,75.0,12.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Lat Pulldown (Cable)",3,80.0,5.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Lat Pulldown (Cable)",2,80.0,7.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Face Pull (Cable)",1,27.5,12.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Face Pull (Cable)",2,32.5,11.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Face Pull (Cable)",3,32.5,8.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Bent Over Row (Barbell)",3,115.0,4.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Bent Over Row (Barbell)",4,115.0,4.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Bent Over Row (Barbell)",2,95.0,11.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Pull Up (Assisted)",3,55.0,5.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Pull Up (Assisted)",1,55.0,5.0,0,0.0,
2024-05-22 07:11:08,"Pull Day💪",52min,"Pull Up (Assisted)",2,55.0,7.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Leg Extension (Machine)",1,115.0,12.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Leg Extension (Machine)",2,120.0,8.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Leg Extension (Machine)",4,110.0,9.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Leg Extension (Machine)",3,115.0,9.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Seated Leg Curl (Machine)",3,110.0,11.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Seated Leg Curl (Machine)",1,115.0,12.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Seated Leg Curl (Machine)",4,110.0,8.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Seated Leg Curl (Machine)",2,120.0,8.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Calf Press on Seated Leg Press",3,280.0,8.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Calf Press on Seated Leg Press",2,290.0,12.0,0,0.0,
2024-05-24 07:26:30,"Leg Day🦵",34min,"Calf Press on Seated Leg Press",1,230.0,12.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Bench Press (Barbell)",4,115.0,6.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Bench Press (Barbell)",3,135.0,3.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Overhead Press (Barbell)",3,45.0,4.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Overhead Press (Barbell)",4,45.0,5.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Overhead Press (Barbell)",1,45.0,6.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Overhead Press (Barbell)",2,45.0,7.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Chest Fly",1,80.0,8.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Chest Fly",2,70.0,8.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Chest Fly",3,70.0,4.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Triceps Extension",2,30.0,6.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Triceps Extension",3,20.0,9.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Triceps Extension",4,20.0,7.0,0,0.0,
2024-05-27 07:08:55,"Push Day😩",51min,"Triceps Extension",1,30.0,9.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Seated Row (Cable)",4,90.0,11.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Seated Row (Cable)",2,85.0,12.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Seated Row (Cable)",1,70.0,12.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Seated Row (Cable)",3,90.0,9.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Preacher Curl (Machine)",3,55.0,7.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Preacher Curl (Machine)",1,55.0,12.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Preacher Curl (Machine)",4,45.0,10.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Preacher Curl (Machine)",2,65.0,10.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Pull Up (Assisted)",3,60.0,6.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Pull Up (Assisted)",2,60.0,8.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Pull Up (Assisted)",1,50.0,5.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Face Pull (Cable)",1,32.5,10.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Face Pull (Cable)",2,27.5,12.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Face Pull (Cable)",3,30.0,12.0,0,0.0,
2024-05-28 07:16:08,"Pull Day💪",47min,"Face Pull (Cable)",4,30.0,12.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Leg Extension (Machine)",1,100.0,6.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Leg Extension (Machine)",3,90.0,6.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Leg Extension (Machine)",2,90.0,8.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Seated Leg Curl (Machine)",2,110.0,10.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Seated Leg Curl (Machine)",1,110.0,12.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Seated Leg Curl (Machine)",3,110.0,6.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Calf Press on Seated Leg Press",2,210.0,12.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Calf Press on Seated Leg Press",3,210.0,7.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Calf Press on Seated Leg Press",1,210.5,12.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Squat (Barbell)",2,175.0,7.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Squat (Barbell)",3,175.0,5.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Squat (Barbell)",1,65.0,12.0,0,0.0,
2024-05-29 07:11:39,"Leg Day🦵",51min,"Squat (Barbell)",4,175.0,5.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Bench Press (Barbell)",3,135.0,4.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Bench Press (Barbell)",2,135.0,5.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Bench Press (Barbell)",4,135.0,4.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Bench Press (Barbell)",1,45.0,12.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Shoulder Press (Machine)",1,55.0,11.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Shoulder Press (Machine)",2,55.0,7.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Shoulder Press (Machine)",4,55.0,6.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Shoulder Press (Machine)",3,55.0,9.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Chest Fly",1,80.0,9.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Chest Fly",2,75.0,7.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Chest Fly",3,70.0,7.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Triceps Extension",2,30.0,7.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Triceps Extension",4,20.0,6.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Triceps Extension",1,30.0,9.0,0,0.0,
2024-05-31 07:14:47,"Push Day😩",49min,"Triceps Extension",3,20.0,10.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Lat Pulldown (Cable)",4,77.0,11.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Lat Pulldown (Cable)",3,77.0,8.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Lat Pulldown (Cable)",2,77.0,10.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Lat Pulldown (Cable)",1,77.0,12.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Preacher Curl (Machine)",2,60.0,7.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Preacher Curl (Machine)",4,50.0,8.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Preacher Curl (Machine)",1,60.0,12.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Preacher Curl (Machine)",3,55.0,7.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Face Pull (Cable)",2,30.0,10.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Face Pull (Cable)",4,30.0,6.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Face Pull (Cable)",3,30.0,9.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Face Pull (Cable)",1,25.0,12.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Bent Over Row (Barbell)",2,95.0,12.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Bent Over Row (Barbell)",4,115.0,4.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Bent Over Row (Barbell)",3,115.0,5.0,0,0.0,
2024-06-04 07:10:05,"Pull Day💪",53min,"Bent Over Row (Barbell)",1,45.0,12.0,0,0.0,
2024-06-05 07:36:07,"Leg Day🦵",25min,"Leg Extension (Machine)",1,115.0,12.0,0,0.0,
2024-06-05 07:36:07,"Leg Day🦵",25min,"Leg Extension (Machine)",4,100.0,7.0,0,0.0,
